ts,meter_serial,import_kwh,export_kwh
2026-03-18 21:00:00,GRID_01,0.0,81870.333
2026-03-18 21:00:00,DEST_01,80276.544,0.0
2026-03-18 21:30:00,BESS_01,0.0,7361.231
2026-03-18 21:30:00,BESS_02,0.0,7405.433
2026-03-18 21:30:00,BESS_03,0.0,7356.819
2026-03-18 21:30:00,BESS_04,0.0,7380.386
2026-03-18 21:30:00,SOLAR_01,0.0,14639.588
2026-03-18 21:30:00,SOLAR_02,0.0,14725.608
2026-03-18 21:30:00,SOLAR_03,0.0,14788.524
2026-03-18 21:30:00,SOLAR_04,0.0,14732.697
2026-03-18 21:30:00,SELF_01,6479.773,0.0
2026-03-18 21:30:00,GRID_01,0.0,81896.533
2026-03-18 21:30:00,DEST_01,80302.221,0.0
2026-03-18 22:00:00,BESS_01,0.0,7362.669
2026-03-18 22:00:00,BESS_02,0.0,7407.716
2026-03-18 22:00:00,BESS_03,0.0,7358.85
2026-03-18 22:00:00,BESS_04,0.0,7381.881
2026-03-18 22:00:00,SOLAR_01,0.0,14643.337
2026-03-18 22:00:00,SOLAR_02,0.0,14729.148
2026-03-18 22:00:00,SOLAR_03,0.0,14790.633
2026-03-18 22:00:00,SOLAR_04,0.0,14736.695
2026-03-18 22:00:00,SELF_01,6481.627,0.0
2026-03-18 22:00:00,GRID_01,0.0,81915.322
2026-03-18 22:00:00,DEST_01,80320.634,0.0
2026-03-18 22:30:00,BESS_01,0.0,7365.29
2026-03-18 22:30:00,BESS_02,0.0,7410.576
2026-03-18 22:30:00,BESS_03,0.0,7361.802
2026-03-18 22:30:00,BESS_04,0.0,7384.463
2026-03-18 22:30:00,SOLAR_01,0.0,14648.353
2026-03-18 22:30:00,SOLAR_02,0.0,14733.892
2026-03-18 22:30:00,SOLAR_03,0.0,14793.802
2026-03-18 22:30:00,SOLAR_04,0.0,14742.679
2026-03-18 22:30:00,SELF_01,6483.62,0.0
2026-03-18 22:30:00,GRID_01,0.0,81943.258
2026-03-18 22:30:00,DEST_01,80348.012,0.0
2026-03-18 23:00:00,BESS_01,0.0,7366.571
2026-03-18 23:00:00,BESS_02,0.0,7412.375
2026-03-18 23:00:00,BESS_03,0.0,7364.692
2026-03-18 23:00:00,BESS_04,0.0,7387.252
2026-03-18 23:00:00,SOLAR_01,0.0,14653.271
2026-03-18 23:00:00,SOLAR_02,0.0,14739.775
2026-03-18 23:00:00,SOLAR_03,0.0,14798.764
2026-03-18 23:00:00,SOLAR_04,0.0,14747.424
2026-03-18 23:00:00,SELF_01,6484.646,0.0
2026-03-18 23:00:00,GRID_01,0.0,81971.499
2026-03-18 23:00:00,DEST_01,80375.689,0.0
2026-03-18 23:30:00,BESS_01,0.0,7368.034
2026-03-18 23:30:00,BESS_02,0.0,7413.739
2026-03-18 23:30:00,BESS_03,0.0,7367.591
2026-03-18 23:30:00,BESS_04,0.0,7389.062
2026-03-18 23:30:00,SOLAR_01,0.0,14655.862
2026-03-18 23:30:00,SOLAR_02,0.0,14743.842
2026-03-18 23:30:00,SOLAR_03,0.0,14802.146
2026-03-18 23:30:00,SOLAR_04,0.0,14750.967
2026-03-18 23:30:00,SELF_01,6485.669,0.0
2026-03-18 23:30:00,GRID_01,0.0,81991.595
2026-03-18 23:30:00,DEST_01,80395.382,0.0
2026-03-19 00:00:00,BESS_01,0.0,7370.375
2026-03-19 00:00:00,BESS_02,0.0,7416.215
2026-03-19 00:00:00,BESS_03,0.0,7369.442
2026-03-19 00:00:00,BESS_04,0.0,7390.304
2026-03-19 00:00:00,SOLAR_01,0.0,14659.697
2026-03-19 00:00:00,SOLAR_02,0.0,14747.12
2026-03-19 00:00:00,SOLAR_03,0.0,14806.483
2026-03-19 00:00:00,SOLAR_04,0.0,14756.328
2026-03-19 00:00:00,SELF_01,6488.105,0.0
2026-03-19 00:00:00,GRID_01,0.0,82013.879
2026-03-19 00:00:00,DEST_01,80417.218,0.0
2026-03-19 00:30:00,BESS_01,0.0,7372.26
2026-03-19 00:30:00,BESS_02,0.0,7417.771
2026-03-19 00:30:00,BESS_03,0.0,7371.717
2026-03-19 00:30:00,BESS_04,0.0,7392.411
2026-03-19 00:30:00,SOLAR_01,0.0,14664.564
2026-03-19 00:30:00,SOLAR_02,0.0,14751.481
2026-03-19 00:30:00,SOLAR_03,0.0,14811.868
2026-03-19 00:30:00,SOLAR_04,0.0,14760.54
2026-03-19 00:30:00,SELF_01,6490.111,0.0
2026-03-19 00:30:00,GRID_01,0.0,82038.521
2026-03-19 00:30:00,DEST_01,80441.365,0.0
2026-03-19 01:00:00,BESS_01,0.0,7374.602
2026-03-19 01:00:00,BESS_02,0.0,7419.379
2026-03-19 01:00:00,BESS_03,0.0,7373.707
2026-03-19 01:00:00,BESS_04,0.0,7394.835
2026-03-19 01:00:00,SOLAR_01,0.0,14669.623
2026-03-19 01:00:00,SOLAR_02,0.0,14756.244
2026-03-19 01:00:00,SOLAR_03,0.0,14817.094
2026-03-19 01:00:00,SOLAR_04,0.0,14763.998
2026-03-19 01:00:00,SELF_01,6492.223,0.0
2026-03-19 01:00:00,GRID_01,0.0,82063.279
2026-03-19 01:00:00,DEST_01,80465.628,0.0
2026-03-19 01:30:00,BESS_01,0.0,7376.856
2026-03-19 01:30:00,BESS_02,0.0,7420.663
2026-03-19 01:30:00,BESS_03,0.0,7375.75
2026-03-19 01:30:00,BESS_04,0.0,7397.576
2026-03-19 01:30:00,SOLAR_01,0.0,14675.405
2026-03-19 01:30:00,SOLAR_02,0.0,14758.377
2026-03-19 01:30:00,SOLAR_03,0.0,14820.907
2026-03-19 01:30:00,SOLAR_04,0.0,14768.791
2026-03-19 01:30:00,SELF_01,6493.259,0.0
2026-03-19 01:30:00,GRID_01,0.0,82087.086
2026-03-19 01:30:00,DEST_01,80488.961,0.0
2026-03-19 02:00:00,BESS_01,0.0,7378.236
2026-03-19 02:00:00,BESS_02,0.0,7421.754
2026-03-19 02:00:00,BESS_03,0.0,7377.962
2026-03-19 02:00:00,BESS_04,0.0,7399.472
2026-03-19 02:00:00,SOLAR_01,0.0,14677.664
2026-03-19 02:00:00,SOLAR_02,0.0,14760.891
2026-03-19 02:00:00,SOLAR_03,0.0,14823.334
2026-03-19 02:00:00,SOLAR_04,0.0,14772.343
2026-03-19 02:00:00,SELF_01,6494.623,0.0
2026-03-19 02:00:00,GRID_01,0.0,82103.055
2026-03-19 02:00:00,DEST_01,80504.611,0.0
2026-03-19 02:30:00,BESS_01,0.0,7379.292
2026-03-19 02:30:00,BESS_02,0.0,7424.616
2026-03-19 02:30:00,BESS_03,0.0,7379.929
2026-03-19 02:30:00,BESS_04,0.0,7402.361
2026-03-19 02:30:00,SOLAR_01,0.0,14683.412
2026-03-19 02:30:00,SOLAR_02,0.0,14763.789
2026-03-19 02:30:00,SOLAR_03,0.0,14827.611
2026-03-19 02:30:00,SOLAR_04,0.0,14777.6
2026-03-19 02:30:00,SELF_01,6496.779,0.0
2026-03-19 02:30:00,GRID_01,0.0,82127.851
2026-03-19 02:30:00,DEST_01,80528.914,0.0
2026-03-19 03:00:00,BESS_01,0.0,7382.249
2026-03-19 03:00:00,BESS_02,0.0,7427.066
2026-03-19 03:00:00,BESS_03,0.0,7381.27
2026-03-19 03:00:00,BESS_04,0.0,7403.53
2026-03-19 03:00:00,SOLAR_01,0.0,14687.304
2026-03-19 03:00:00,SOLAR_02,0.0,14767.706
2026-03-19 03:00:00,SOLAR_03,0.0,14829.621
2026-03-19 03:00:00,SOLAR_04,0.0,14783.146
2026-03-19 03:00:00,SELF_01,6498.812,0.0
2026-03-19 03:00:00,GRID_01,0.0,82149.102
2026-03-19 03:00:00,DEST_01,80549.739,0.0
2026-03-19 03:30:00,BESS_01,0.0,7384.907
2026-03-19 03:30:00,BESS_02,0.0,7429.125
2026-03-19 03:30:00,BESS_03,0.0,7383.332
2026-03-19 03:30:00,BESS_04,0.0,7404.597
2026-03-19 03:30:00,SOLAR_01,0.0,14691.541
2026-03-19 03:30:00,SOLAR_02,0.0,14772.44
2026-03-19 03:30:00,SOLAR_03,0.0,14833.629
2026-03-19 03:30:00,SOLAR_04,0.0,14789.057
2026-03-19 03:30:00,SELF_01,6500.45,0.0
2026-03-19 03:30:00,GRID_01,0.0,82174.198
2026-03-19 03:30:00,DEST_01,80574.331,0.0
2026-03-19 04:00:00,BESS_01,0.0,7386.938
2026-03-19 04:00:00,BESS_02,0.0,7430.372
2026-03-19 04:00:00,BESS_03,0.0,7385.218
2026-03-19 04:00:00,BESS_04,0.0,7405.995
2026-03-19 04:00:00,SOLAR_01,0.0,14695.12
2026-03-19 04:00:00,SOLAR_02,0.0,14775.784
2026-03-19 04:00:00,SOLAR_03,0.0,14837.284
2026-03-19 04:00:00,SOLAR_04,0.0,14794.794
2026-03-19 04:00:00,SELF_01,6502.162,0.0
2026-03-19 04:00:00,GRID_01,0.0,82195.364
2026-03-19 04:00:00,DEST_01,80595.074,0.0
2026-03-19 04:30:00,BESS_01,0.0,7389.806
2026-03-19 04:30:00,BESS_02,0.0,7432.5
2026-03-19 04:30:00,BESS_03,0.0,7387.116
2026-03-19 04:30:00,BESS_04,0.0,7407.482
2026-03-19 04:30:00,SOLAR_01,0.0,14700.776
2026-03-19 04:30:00,SOLAR_02,0.0,14780.947
2026-03-19 04:30:00,SOLAR_03,0.0,14840.446
2026-03-19 04:30:00,SOLAR_04,0.0,14800.038
2026-03-19 04:30:00,SELF_01,6503.639,0.0
2026-03-19 04:30:00,GRID_01,0.0,82221.492
2026-03-19 04:30:00,DEST_01,80620.679,0.0
2026-03-19 05:00:00,BESS_01,0.0,7392.084
2026-03-19 05:00:00,BESS_02,0.0,7435.277
2026-03-19 05:00:00,BESS_03,0.0,7389.078
2026-03-19 05:00:00,BESS_04,0.0,7409.799
2026-03-19 05:00:00,SOLAR_01,0.0,14704.191
2026-03-19 05:00:00,SOLAR_02,0.0,14782.995
2026-03-19 05:00:00,SOLAR_03,0.0,14842.602
2026-03-19 05:00:00,SOLAR_04,0.0,14803.351
2026-03-19 05:00:00,SELF_01,6505.877,0.0
2026-03-19 05:00:00,GRID_01,0.0,82239.522
2026-03-19 05:00:00,DEST_01,80638.347,0.0
2026-03-19 05:30:00,BESS_01,0.0,7394.386
2026-03-19 05:30:00,BESS_02,0.0,7437.752
2026-03-19 05:30:00,BESS_03,0.0,7391.175
2026-03-19 05:30:00,BESS_04,0.0,7410.851
2026-03-19 05:30:00,SOLAR_01,0.0,14708.354
2026-03-19 05:30:00,SOLAR_02,0.0,14786.276
2026-03-19 05:30:00,SOLAR_03,0.0,14845.904
2026-03-19 05:30:00,SOLAR_04,0.0,14807.141
2026-03-19 05:30:00,SELF_01,6507.194,0.0
2026-03-19 05:30:00,GRID_01,0.0,82260.664
2026-03-19 05:30:00,DEST_01,80659.066,0.0
2026-03-19 06:00:00,BESS_01,0.0,7395.97
2026-03-19 06:00:00,BESS_02,0.0,7439.471
2026-03-19 06:00:00,BESS_03,0.0,7393.12
2026-03-19 06:00:00,BESS_04,0.0,7412.149
2026-03-19 06:00:00,SOLAR_01,0.0,14712.459
2026-03-19 06:00:00,SOLAR_02,0.0,14788.887
2026-03-19 06:00:00,SOLAR_03,0.0,14851.669
2026-03-19 06:00:00,SOLAR_04,0.0,14809.206
2026-03-19 06:00:00,SELF_01,6508.623,0.0
2026-03-19 06:00:00,GRID_01,0.0,82280.329
2026-03-19 06:00:00,DEST_01,80678.338,0.0
2026-03-19 06:30:00,BESS_01,0.0,7398.548
2026-03-19 06:30:00,BESS_02,0.0,7441.942
2026-03-19 06:30:00,BESS_03,0.0,7395.992
2026-03-19 06:30:00,BESS_04,0.0,7413.755
2026-03-19 06:30:00,SOLAR_01,0.0,14715.438
2026-03-19 06:30:00,SOLAR_02,0.0,14792.512
2026-03-19 06:30:00,SOLAR_03,0.0,14853.724
2026-03-19 06:30:00,SOLAR_04,0.0,14813.891
2026-03-19 06:30:00,SELF_01,6510.266,0.0
2026-03-19 06:30:00,GRID_01,0.0,82301.557
2026-03-19 06:30:00,DEST_01,80699.14,0.0
2026-03-19 07:00:00,BESS_01,0.0,7399.777
2026-03-19 07:00:00,BESS_02,0.0,7443.628
2026-03-19 07:00:00,BESS_03,0.0,7397.726
2026-03-19 07:00:00,BESS_04,0.0,7415.52
2026-03-19 07:00:00,SOLAR_01,0.0,14719.185
2026-03-19 07:00:00,SOLAR_02,0.0,14795.435
2026-03-19 07:00:00,SOLAR_03,0.0,14856.862
2026-03-19 07:00:00,SOLAR_04,0.0,14818.709
2026-03-19 07:00:00,SELF_01,6511.926,0.0
2026-03-19 07:00:00,GRID_01,0.0,82320.937
2026-03-19 07:00:00,DEST_01,80718.132,0.0
2026-03-19 07:30:00,BESS_01,0.0,7400.868
2026-03-19 07:30:00,BESS_02,0.0,7444.711
2026-03-19 07:30:00,BESS_03,0.0,7400.384
2026-03-19 07:30:00,BESS_04,0.0,7417.191
2026-03-19 07:30:00,SOLAR_01,0.0,14722.388
2026-03-19 07:30:00,SOLAR_02,0.0,14801.231
2026-03-19 07:30:00,SOLAR_03,0.0,14861.077
2026-03-19 07:30:00,SOLAR_04,0.0,14821.261
2026-03-19 07:30:00,SELF_01,6513.865,0.0
2026-03-19 07:30:00,GRID_01,0.0,82341.266
2026-03-19 07:30:00,DEST_01,80738.056,0.0
2026-03-19 08:00:00,BESS_01,0.0,7403.616
2026-03-19 08:00:00,BESS_02,0.0,7446.852
2026-03-19 08:00:00,BESS_03,0.0,7402.748
2026-03-19 08:00:00,BESS_04,0.0,7420.045
2026-03-19 08:00:00,SOLAR_01,0.0,14725.926
2026-03-19 08:00:00,SOLAR_02,0.0,14805.659
2026-03-19 08:00:00,SOLAR_03,0.0,14864.308
2026-03-19 08:00:00,SOLAR_04,0.0,14824.229
2026-03-19 08:00:00,SELF_01,6515.521,0.0
2026-03-19 08:00:00,GRID_01,0.0,82363.882
2026-03-19 08:00:00,DEST_01,80760.22,0.0
2026-03-19 08:30:00,BESS_01,0.0,7406.008
2026-03-19 08:30:00,BESS_02,0.0,7449.644
2026-03-19 08:30:00,BESS_03,0.0,7405.397
2026-03-19 08:30:00,BESS_04,0.0,7422.936
2026-03-19 08:30:00,SOLAR_01,0.0,14731.607
2026-03-19 08:30:00,SOLAR_02,0.0,14808.56
2026-03-19 08:30:00,SOLAR_03,0.0,14868.929
2026-03-19 08:30:00,SOLAR_04,0.0,14827.073
2026-03-19 08:30:00,SELF_01,6516.847,0.0
2026-03-19 08:30:00,GRID_01,0.0,82389.327
2026-03-19 08:30:00,DEST_01,80785.157,0.0
2026-03-19 09:00:00,BESS_01,0.0,7407.288
2026-03-19 09:00:00,BESS_02,0.0,7450.973
2026-03-19 09:00:00,BESS_03,0.0,7407.122
2026-03-19 09:00:00,BESS_04,0.0,7425.478
2026-03-19 09:00:00,SOLAR_01,0.0,14737.273
2026-03-19 09:00:00,SOLAR_02,0.0,14810.949
2026-03-19 09:00:00,SOLAR_03,0.0,14871.083
2026-03-19 09:00:00,SOLAR_04,0.0,14831.991
2026-03-19 09:00:00,SELF_01,6518.201,0.0
2026-03-19 09:00:00,GRID_01,0.0,82409.978
2026-03-19 09:00:00,DEST_01,80805.396,0.0
2026-03-19 09:30:00,BESS_01,0.0,7409.814
2026-03-19 09:30:00,BESS_02,0.0,7452.567
2026-03-19 09:30:00,BESS_03,0.0,7409.408
2026-03-19 09:30:00,BESS_04,0.0,7426.846
2026-03-19 09:30:00,SOLAR_01,0.0,14740.361
2026-03-19 09:30:00,SOLAR_02,0.0,14815.494
2026-03-19 09:30:00,SOLAR_03,0.0,14876.217
2026-03-19 09:30:00,SOLAR_04,0.0,14836.514
2026-03-19 09:30:00,SELF_01,6520.266,0.0
2026-03-19 09:30:00,GRID_01,0.0,82432.975
2026-03-19 09:30:00,DEST_01,80827.934,0.0
2026-03-19 10:00:00,BESS_01,0.0,7411.31
2026-03-19 10:00:00,BESS_02,0.0,7454.782
2026-03-19 10:00:00,BESS_03,0.0,7411.949
2026-03-19 10:00:00,BESS_04,0.0,7429.305
2026-03-19 10:00:00,SOLAR_01,0.0,14743.401
2026-03-19 10:00:00,SOLAR_02,0.0,14818.34
2026-03-19 10:00:00,SOLAR_03,0.0,14881.845
2026-03-19 10:00:00,SOLAR_04,0.0,14841.354
2026-03-19 10:00:00,SELF_01,6521.294,0.0
2026-03-19 10:00:00,GRID_01,0.0,82457.014
2026-03-19 10:00:00,DEST_01,80851.491,0.0
2026-03-19 10:30:00,BESS_01,0.0,7414.056
2026-03-19 10:30:00,BESS_02,0.0,7457.23
2026-03-19 10:30:00,BESS_03,0.0,7414.684
2026-03-19 10:30:00,BESS_04,0.0,7431.393
2026-03-19 10:30:00,SOLAR_01,0.0,14748.347
2026-03-19 10:30:00,SOLAR_02,0.0,14822.324
2026-03-19 10:30:00,SOLAR_03,0.0,14884.508
2026-03-19 10:30:00,SOLAR_04,0.0,14844.619
2026-03-19 10:30:00,SELF_01,6522.746,0.0
2026-03-19 10:30:00,GRID_01,0.0,82480.436
2026-03-19 10:30:00,DEST_01,80874.444,0.0
2026-03-19 11:00:00,BESS_01,0.0,7415.809
2026-03-19 11:00:00,BESS_02,0.0,7459.708
2026-03-19 11:00:00,BESS_03,0.0,7415.786
2026-03-19 11:00:00,BESS_04,0.0,7433.552
2026-03-19 11:00:00,SOLAR_01,0.0,14754.128
2026-03-19 11:00:00,SOLAR_02,0.0,14825.167
2026-03-19 11:00:00,SOLAR_03,0.0,14888.499
2026-03-19 11:00:00,SOLAR_04,0.0,14846.675
2026-03-19 11:00:00,SELF_01,6524.631,0.0
2026-03-19 11:00:00,GRID_01,0.0,82500.714
2026-03-19 11:00:00,DEST_01,80894.314,0.0
2026-03-19 11:30:00,BESS_01,0.0,7418.584
2026-03-19 11:30:00,BESS_02,0.0,7462.647
2026-03-19 11:30:00,BESS_03,0.0,7418.705
2026-03-19 11:30:00,BESS_04,0.0,7436.374
2026-03-19 11:30:00,SOLAR_01,0.0,14756.539
2026-03-19 11:30:00,SOLAR_02,0.0,14830.74
2026-03-19 11:30:00,SOLAR_03,0.0,14891.419
2026-03-19 11:30:00,SOLAR_04,0.0,14851.181
2026-03-19 11:30:00,SELF_01,6526.072,0.0
2026-03-19 11:30:00,GRID_01,0.0,82526.137
2026-03-19 11:30:00,DEST_01,80919.229,0.0
2026-03-19 12:00:00,BESS_01,0.0,7420.943
2026-03-19 12:00:00,BESS_02,0.0,7464.746
2026-03-19 12:00:00,BESS_03,0.0,7420.434
2026-03-19 12:00:00,BESS_04,0.0,7437.576
2026-03-19 12:00:00,SOLAR_01,0.0,14759.548
2026-03-19 12:00:00,SOLAR_02,0.0,14833.784
2026-03-19 12:00:00,SOLAR_03,0.0,14895.054
2026-03-19 12:00:00,SOLAR_04,0.0,14857.163
2026-03-19 12:00:00,SELF_01,6527.627,0.0
2026-03-19 12:00:00,GRID_01,0.0,82547.643
2026-03-19 12:00:00,DEST_01,80940.306,0.0
2026-03-19 12:30:00,BESS_01,0.0,7422.252
2026-03-19 12:30:00,BESS_02,0.0,7466.444
2026-03-19 12:30:00,BESS_03,0.0,7422.278
2026-03-19 12:30:00,BESS_04,0.0,7438.831
2026-03-19 12:30:00,SOLAR_01,0.0,14763.158
2026-03-19 12:30:00,SOLAR_02,0.0,14837.787
2026-03-19 12:30:00,SOLAR_03,0.0,14898.633
2026-03-19 12:30:00,SOLAR_04,0.0,14862.244
2026-03-19 12:30:00,SELF_01,6528.869,0.0
2026-03-19 12:30:00,GRID_01,0.0,82568.778
2026-03-19 12:30:00,DEST_01,80961.017,0.0
2026-03-19 13:00:00,BESS_01,0.0,7425.025
2026-03-19 13:00:00,BESS_02,0.0,7468.154
2026-03-19 13:00:00,BESS_03,0.0,7424.274
2026-03-19 13:00:00,BESS_04,0.0,7441.322
2026-03-19 13:00:00,SOLAR_01,0.0,14767.495
2026-03-19 13:00:00,SOLAR_02,0.0,14841.023
2026-03-19 13:00:00,SOLAR_03,0.0,14901.753
2026-03-19 13:00:00,SOLAR_04,0.0,14864.392
2026-03-19 13:00:00,SELF_01,6529.959,0.0
2026-03-19 13:00:00,GRID_01,0.0,82589.5
2026-03-19 13:00:00,DEST_01,80981.325,0.0
2026-03-19 13:30:00,BESS_01,0.0,7427.036
2026-03-19 13:30:00,BESS_02,0.0,7470.721
2026-03-19 13:30:00,BESS_03,0.0,7425.514
2026-03-19 13:30:00,BESS_04,0.0,7444.13
2026-03-19 13:30:00,SOLAR_01,0.0,14772.103
2026-03-19 13:30:00,SOLAR_02,0.0,14843.381
2026-03-19 13:30:00,SOLAR_03,0.0,14905.101
2026-03-19 13:30:00,SOLAR_04,0.0,14868.377
2026-03-19 13:30:00,SELF_01,6532.358,0.0
2026-03-19 13:30:00,GRID_01,0.0,82610.025
2026-03-19 13:30:00,DEST_01,81001.441,0.0
2026-03-19 14:00:00,BESS_01,0.0,7428.592
2026-03-19 14:00:00,BESS_02,0.0,7472.486
2026-03-19 14:00:00,BESS_03,0.0,7428.401
2026-03-19 14:00:00,BESS_04,0.0,7445.295
2026-03-19 14:00:00,SOLAR_01,0.0,14777.441
2026-03-19 14:00:00,SOLAR_02,0.0,14848.461
2026-03-19 14:00:00,SOLAR_03,0.0,14908.892
2026-03-19 14:00:00,SOLAR_04,0.0,14873.963
2026-03-19 14:00:00,SELF_01,6533.858,0.0
2026-03-19 14:00:00,GRID_01,0.0,82635.693
2026-03-19 14:00:00,DEST_01,81026.595,0.0
2026-03-19 14:30:00,BESS_01,0.0,7430.117
2026-03-19 14:30:00,BESS_02,0.0,7473.696
2026-03-19 14:30:00,BESS_03,0.0,7429.772
2026-03-19 14:30:00,BESS_04,0.0,7446.817
2026-03-19 14:30:00,SOLAR_01,0.0,14783.315
2026-03-19 14:30:00,SOLAR_02,0.0,14853.19
2026-03-19 14:30:00,SOLAR_03,0.0,14912.893
2026-03-19 14:30:00,SOLAR_04,0.0,14878.495
2026-03-19 14:30:00,SELF_01,6535.757,0.0
2026-03-19 14:30:00,GRID_01,0.0,82658.557
2026-03-19 14:30:00,DEST_01,81049.0,0.0
2026-03-19 15:00:00,BESS_01,0.0,7432.594
2026-03-19 15:00:00,BESS_02,0.0,7475.267
2026-03-19 15:00:00,BESS_03,0.0,7432.744
2026-03-19 15:00:00,BESS_04,0.0,7448.331
2026-03-19 15:00:00,SOLAR_01,0.0,14787.954
2026-03-19 15:00:00,SOLAR_02,0.0,14858.547
2026-03-19 15:00:00,SOLAR_03,0.0,14918.085
2026-03-19 15:00:00,SOLAR_04,0.0,14880.953
2026-03-19 15:00:00,SELF_01,6537.086,0.0
2026-03-19 15:00:00,GRID_01,0.0,82683.41
2026-03-19 15:00:00,DEST_01,81073.355,0.0
2026-03-19 15:30:00,BESS_01,0.0,7434.52
2026-03-19 15:30:00,BESS_02,0.0,7476.356
2026-03-19 15:30:00,BESS_03,0.0,7434.934
2026-03-19 15:30:00,BESS_04,0.0,7450.301
2026-03-19 15:30:00,SOLAR_01,0.0,14791.668
2026-03-19 15:30:00,SOLAR_02,0.0,14860.631
2026-03-19 15:30:00,SOLAR_03,0.0,14920.843
2026-03-19 15:30:00,SOLAR_04,0.0,14885.143
2026-03-19 15:30:00,SELF_01,6538.375,0.0
2026-03-19 15:30:00,GRID_01,0.0,82702.042
2026-03-19 15:30:00,DEST_01,81091.615,0.0
2026-03-19 16:00:00,BESS_01,0.0,7436.304
2026-03-19 16:00:00,BESS_02,0.0,7478.007
2026-03-19 16:00:00,BESS_03,0.0,7436.263
2026-03-19 16:00:00,BESS_04,0.0,7453.099
2026-03-19 16:00:00,SOLAR_01,0.0,14796.935
2026-03-19 16:00:00,SOLAR_02,0.0,14865.311
2026-03-19 16:00:00,SOLAR_03,0.0,14922.852
2026-03-19 16:00:00,SOLAR_04,0.0,14890.35
2026-03-19 16:00:00,SELF_01,6539.797,0.0
2026-03-19 16:00:00,GRID_01,0.0,82725.346
2026-03-19 16:00:00,DEST_01,81114.452,0.0
2026-03-19 16:30:00,BESS_01,0.0,7437.926
2026-03-19 16:30:00,BESS_02,0.0,7479.53
2026-03-19 16:30:00,BESS_03,0.0,7438.789
2026-03-19 16:30:00,BESS_04,0.0,7454.64
2026-03-19 16:30:00,SOLAR_01,0.0,14802.122
2026-03-19 16:30:00,SOLAR_02,0.0,14869.053
2026-03-19 16:30:00,SOLAR_03,0.0,14925.348
2026-03-19 16:30:00,SOLAR_04,0.0,14893.759
2026-03-19 16:30:00,SELF_01,6541.22,0.0
2026-03-19 16:30:00,GRID_01,0.0,82745.968
2026-03-19 16:30:00,DEST_01,81134.662,0.0
2026-03-19 17:00:00,BESS_01,0.0,7439.609
2026-03-19 17:00:00,BESS_02,0.0,7480.703
2026-03-19 17:00:00,BESS_03,0.0,7440.184
2026-03-19 17:00:00,BESS_04,0.0,7457.274
2026-03-19 17:00:00,SOLAR_01,0.0,14805.843
2026-03-19 17:00:00,SOLAR_02,0.0,14871.662
2026-03-19 17:00:00,SOLAR_03,0.0,14927.702
2026-03-19 17:00:00,SOLAR_04,0.0,14897.892
2026-03-19 17:00:00,SELF_01,6543.628,0.0
2026-03-19 17:00:00,GRID_01,0.0,82763.262
2026-03-19 17:00:00,DEST_01,81151.609,0.0
2026-03-19 17:30:00,BESS_01,0.0,7441.329
2026-03-19 17:30:00,BESS_02,0.0,7481.847
2026-03-19 17:30:00,BESS_03,0.0,7441.202
2026-03-19 17:30:00,BESS_04,0.0,7459.608
2026-03-19 17:30:00,SOLAR_01,0.0,14808.936
2026-03-19 17:30:00,SOLAR_02,0.0,14874.192
2026-03-19 17:30:00,SOLAR_03,0.0,14933.573
2026-03-19 17:30:00,SOLAR_04,0.0,14901.34
2026-03-19 17:30:00,SELF_01,6544.84,0.0
2026-03-19 17:30:00,GRID_01,0.0,82783.208
2026-03-19 17:30:00,DEST_01,81171.157,0.0
2026-03-19 18:00:00,BESS_01,0.0,7442.342
2026-03-19 18:00:00,BESS_02,0.0,7483.651
2026-03-19 18:00:00,BESS_03,0.0,7443.284
2026-03-19 18:00:00,BESS_04,0.0,7461.885
2026-03-19 18:00:00,SOLAR_01,0.0,14812.978
2026-03-19 18:00:00,SOLAR_02,0.0,14877.288
2026-03-19 18:00:00,SOLAR_03,0.0,14939.08
2026-03-19 18:00:00,SOLAR_04,0.0,14907.031
2026-03-19 18:00:00,SELF_01,6546.886,0.0
2026-03-19 18:00:00,GRID_01,0.0,82806.675
2026-03-19 18:00:00,DEST_01,81194.155,0.0
2026-03-19 18:30:00,BESS_01,0.0,7444.284
2026-03-19 18:30:00,BESS_02,0.0,7484.954
2026-03-19 18:30:00,BESS_03,0.0,7444.66
2026-03-19 18:30:00,BESS_04,0.0,7463.499
2026-03-19 18:30:00,SOLAR_01,0.0,14817.747
2026-03-19 18:30:00,SOLAR_02,0.0,14880.025
2026-03-19 18:30:00,SOLAR_03,0.0,14943.553
2026-03-19 18:30:00,SOLAR_04,0.0,14910.986
2026-03-19 18:30:00,SELF_01,6549.291,0.0
2026-03-19 18:30:00,GRID_01,0.0,82826.439
2026-03-19 18:30:00,DEST_01,81213.523,0.0
2026-03-19 19:00:00,BESS_01,0.0,7445.781
2026-03-19 19:00:00,BESS_02,0.0,7486.767
2026-03-19 19:00:00,BESS_03,0.0,7445.977
2026-03-19 19:00:00,BESS_04,0.0,7464.994
2026-03-19 19:00:00,SOLAR_01,0.0,14820.366
2026-03-19 19:00:00,SOLAR_02,0.0,14883.663
2026-03-19 19:00:00,SOLAR_03,0.0,14947.348
2026-03-19 19:00:00,SOLAR_04,0.0,14916.649
2026-03-19 19:00:00,SELF_01,6550.935,0.0
2026-03-19 19:00:00,GRID_01,0.0,82846.631
2026-03-19 19:00:00,DEST_01,81233.312,0.0
